Index,Variant,"Region, subregion, country or area *",Notes,Country code,Type,Parent code,Reference date (as of 1 July),0-4,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+,Gender
2668,Estimates,Brazil,,76,Country,931,2010,  7 654,  8 298,  8 815,  8 736,  8 793,  8 837,  7 967,  7 021,  6 553,  5 995,  4 997,  4 058,  3 055,  2 176,  1 641,  1 014,589,243,75,16,2,Male-Population
2669,Estimates,Brazil,,76,Country,931,2015,  7 480,  7 634,  8 284,  8 776,  8 638,  8 676,  8 718,  7 844,  6 884,  6 384,  5 780,  4 742,  3 769,  2 736,  1 849,  1 293,702,335,107,24,3,Male-Population
2670,Estimates,Brazil,,76,Country,931,2020,  7 405,  7 465,  7 623,  8 253,  8 686,  8 534,  8 572,  8 594,  7 705,  6 722,  6 171,  5 508,  4 423,  3 394,  2 351,  1 481,922,423,161,38,6,Male-Population
2671,Estimates,Chile,,152,Country,931,1950,487,415,377,361,348,272,221,193,162,132,110,87,64,43,28,17,9,5,2,1,0,Male-Population
2672,Estimates,Chile,,152,Country,931,1955,569,466,406,366,346,330,255,206,179,149,120,97,75,52,32,19,9,4,1,0,0,Male-Population
2673,Estimates,Chile,,152,Country,931,1960,617,549,457,395,352,328,310,239,192,165,135,106,84,62,40,22,11,4,1,0,0,Male-Population
2674,Estimates,Chile,,152,Country,931,1965,656,598,540,447,381,332,307,291,223,177,150,120,91,69,47,27,12,5,1,0,0,Male-Population
2675,Estimates,Chile,,152,Country,931,1970,658,640,589,528,429,357,307,285,271,205,160,132,103,75,53,32,15,5,1,0,0,Male-Population
2676,Estimates,Chile,,152,Country,931,1975,650,646,632,579,512,409,336,289,268,254,188,143,116,86,58,36,18,7,2,0,0,Male-Population
2677,Estimates,Chile,,152,Country,931,1980,657,640,638,621,563,493,390,320,274,252,236,171,127,98,68,41,21,8,2,0,0,Male-Population
2678,Estimates,Chile,,152,Country,931,1985,668,650,633,628,606,544,474,374,306,260,236,216,153,108,78,48,25,10,3,0,0,Male-Population
2679,Estimates,Chile,,152,Country,931,1990,721,664,646,627,620,595,532,463,364,296,248,221,198,134,88,57,30,12,4,1,0,Male-Population
2680,Estimates,Chile,,152,Country,931,1995,743,719,663,644,623,615,590,526,456,357,287,236,204,175,110,66,36,15,5,1,0,Male-Population
2681,Estimates,Chile,,152,Country,931,2000,674,742,719,662,641,620,611,584,520,448,347,274,220,183,148,85,43,19,6,1,0,Male-Population
2682,Estimates,Chile,,152,Country,931,2005,617,673,742,718,661,640,618,607,579,512,438,334,258,200,157,116,58,24,8,2,0,Male-Population
2683,Estimates,Chile,,152,Country,931,2010,624,619,676,744,722,666,643,618,604,573,502,423,317,237,174,126,82,34,11,2,0,Male-Population
2684,Estimates,Chile,,152,Country,931,2015,632,627,622,678,750,733,676,648,618,599,563,487,403,293,209,143,92,50,16,3,0,Male-Population
2685,Estimates,Chile,,152,Country,931,2020,592,644,636,632,712,809,785,707,663,621,595,550,467,377,263,176,108,57,24,5,1,Male-Population
2686,Estimates,Colombia,,170,Country,931,1950,  1 063,846,708,630,542,446,368,322,256,208,158,127,102,72,48,33,15,4,1,0,0,Male-Population
2687,Estimates,Colombia,,170,Country,931,1955,  1 298,  1 006,823,682,596,505,414,341,299,237,191,142,109,82,53,29,15,5,1,0,0,Male-Population
2688,Estimates,Colombia,,170,Country,931,1960,  1 546,  1 240,983,798,649,559,471,386,318,280,220,173,123,89,61,33,15,6,1,0,0,Male-Population
2689,Estimates,Colombia,,170,Country,931,1965,  1 780,  1 485,  1 215,955,758,606,521,442,363,299,261,200,152,102,67,40,18,6,2,0,0,Male-Population
2690,Estimates,Colombia,,170,Country,931,1970,  1 850,  1 720,  1 446,  1 171,900,708,582,502,428,348,283,240,178,127,78,45,22,8,2,0,0,Male-Population
2691,Estimates,Colombia,,170,Country,931,1975,  1 795,  1 791,  1 696,  1 404,  1 115,840,656,563,485,408,327,261,215,150,99,54,26,11,3,1,0,Male-Population
2692,Estimates,Colombia,,170,Country,931,1980,  1 962,  1 753,  1 743,  1 637,  1 334,  1 063,822,636,540,467,388,305,235,184,120,71,32,13,4,1,0,Male-Population
2693,Estimates,Colombia,,170,Country,931,1985,  2 063,  1 921,  1 721,  1 698,  1 565,  1 251,  1 034,802,618,524,448,365,278,205,149,88,44,17,5,1,0,Male-Population
2694,Estimates,Colombia,,170,Country,931,1990,  2 141,  2 032,  1 890,  1 681,  1 635,  1 489,  1 183,  1 007,780,600,504,423,336,246,169,112,57,23,7,1,0,Male-Population
2695,Estimates,Colombia,,170,Country,931,1995,  2 267,  2 119,  2 021,  1 849,  1 614,  1 559,  1 422,  1 130,968,753,576,476,391,299,205,130,74,31,10,2,0,Male-Population
2696,Estimates,Colombia,,170,Country,931,2000,  2 225,  2 254,  2 111,  1 980,  1 783,  1 543,  1 492,  1 369,  1 093,939,727,548,445,353,255,162,89,41,13,3,0,Male-Population
2697,Estimates,Colombia,,170,Country,931,2005,  2 150,  2 212,  2 242,  2 082,  1 924,  1 722,  1 489,  1 448,  1 335,  1 068,913,696,515,405,306,206,115,51,19,4,0,Male-Population
2698,Estimates,Colombia,,170,Country,931,2010,  1 960,  2 140,  2 199,  2 217,  2 036,  1 869,  1 674,  1 453,  1 416,  1 306,  1 039,877,657,471,353,248,148,67,24,6,1,Male-Population
2699,Estimates,Colombia,,170,Country,931,2015,  1 877,  1 951,  2 129,  2 178,  2 176,  1 986,  1 824,  1 637,  1 422,  1 387,  1 272,  1 000,830,603,414,290,182,89,33,8,1,Male-Population
2700,Estimates,Colombia,,170,Country,931,2020,  1 899,  1 894,  1 979,  2 167,  2 247,  2 235,  2 032,  1 850,  1 648,  1 422,  1 371,  1 240,957,772,538,346,218,112,45,12,1,Male-Population
2701,Estimates,Ecuador,,218,Country,931,1950,275,231,192,166,143,121,105,97,81,71,62,55,46,36,24,13,3,2,2,1,0,Male-Population
2702,Estimates,Ecuador,,218,Country,931,1955,357,257,225,189,163,139,117,100,92,76,66,56,48,37,26,15,6,1,0,0,0,Male-Population
2703,Estimates,Ecuador,,218,Country,931,1960,408,337,252,222,185,158,134,112,96,88,72,61,50,40,28,17,8,2,0,0,0,Male-Population
2704,Estimates,Ecuador,,218,Country,931,1965,467,388,332,249,218,181,153,129,108,92,83,67,55,43,31,19,9,3,1,0,0,Male-Population
2705,Estimates,Ecuador,,218,Country,931,1970,533,448,383,328,246,213,176,149,125,104,87,77,60,47,34,21,11,4,1,0,0,Male-Population
2706,Estimates,Ecuador,,218,Country,931,1975,585,514,443,380,324,241,209,171,144,120,99,82,70,52,38,24,12,5,1,0,0,Male-Population
2707,Estimates,Ecuador,,218,Country,931,1980,624,568,509,440,375,319,236,204,167,139,115,93,75,62,42,27,14,6,1,0,0,Male-Population
2708,Estimates,Ecuador,,218,Country,931,1985,673,611,564,506,434,369,312,230,198,161,133,109,86,66,51,31,17,7,2,0,0,Male-Population
2709,Estimates,Ecuador,,218,Country,931,1990,721,663,608,561,500,427,361,305,224,191,155,126,101,76,55,38,20,9,3,0,0,Male-Population
2710,Estimates,Ecuador,,218,Country,931,1995,759,714,660,604,554,491,418,353,297,217,184,147,117,90,65,43,26,11,4,1,0,Male-Population
2711,Estimates,Ecuador,,218,Country,931,2000,798,753,711,655,594,540,475,404,341,287,208,175,137,106,78,52,31,16,5,1,0,Male-Population
2712,Estimates,Ecuador,,218,Country,931,2005,796,793,750,706,642,575,518,456,388,328,275,198,163,124,92,63,38,19,7,1,0,Male-Population
2713,Estimates,Ecuador,,218,Country,931,2010,798,792,790,746,696,629,561,505,444,377,318,263,186,150,109,76,47,23,9,2,0,Male-Population
2714,Estimates,Ecuador,,218,Country,931,2015,823,794,789,786,736,682,615,548,493,433,366,305,249,172,133,90,56,29,11,3,0,Male-Population
2715,Estimates,Ecuador,,218,Country,931,2020,852,823,794,795,796,742,684,614,545,487,424,355,291,233,155,112,68,35,14,3,0,Male-Population
2716,Estimates,French Guiana,,254,Country,931,1950,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Male-Population
2717,Estimates,French Guiana,,254,Country,931,1955,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Male-Population
2718,Estimates,French Guiana,,254,Country,931,1960,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Male-Population
2719,Estimates,French Guiana,,254,Country,931,1965,3,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Male-Population
2720,Estimates,French Guiana,,254,Country,931,1970,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,Male-Population
2721,Estimates,French Guiana,,254,Country,931,1975,4,4,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,Male-Population
2722,Estimates,French Guiana,,254,Country,931,1980,4,4,4,3,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,Male-Population
2723,Estimates,French Guiana,,254,Country,931,1985,5,5,5,4,5,4,4,3,3,2,1,1,1,1,1,0,0,0,0,0,0,Male-Population
2724,Estimates,French Guiana,,254,Country,931,1990,8,6,6,5,5,6,5,5,4,3,2,1,1,1,1,0,0,0,0,0,0,Male-Population
2725,Estimates,French Guiana,,254,Country,931,1995,10,8,7,7,5,5,6,5,5,4,3,2,1,1,1,0,0,0,0,0,0,Male-Population
2726,Estimates,French Guiana,,254,Country,931,2000,11,10,9,7,7,6,6,7,6,5,4,3,2,1,1,0,0,0,0,0,0,Male-Population
2727,Estimates,French Guiana,,254,Country,931,2005,13,12,11,9,7,7,7,7,7,6,5,3,2,1,1,1,0,0,0,0,0,Male-Population
2728,Estimates,French Guiana,,254,Country,931,2010,16,14,12,10,8,8,9,9,8,6,5,4,3,2,1,1,1,0,0,0,0,Male-Population
2729,Estimates,French Guiana,,254,Country,931,2015,16,15,14,12,9,8,9,9,9,7,6,5,4,3,2,1,0,0,0,0,0,Male-Population
2730,Estimates,French Guiana,,254,Country,931,2020,18,16,15,14,13,10,9,9,10,9,7,6,5,4,2,1,1,0,0,0,0,Male-Population
2731,Estimates,Guyana,,328,Country,931,1950,35,25,22,19,17,14,13,12,11,10,7,6,4,3,2,1,0,0,0,0,0,Male-Population
2732,Estimates,Guyana,,328,Country,931,1955,47,34,25,23,19,16,14,13,11,11,8,7,5,3,2,1,1,0,0,0,0,Male-Population
2733,Estimates,Guyana,,328,Country,931,1960,55,45,34,27,22,18,17,14,12,12,10,8,6,4,2,1,1,0,0,0,0,Male-Population
2734,Estimates,Guyana,,328,Country,931,1965,59,54,45,33,26,20,17,16,12,12,10,9,6,5,3,1,1,0,0,0,0,Male-Population
2735,Estimates,Guyana,,328,Country,931,1970,60,57,51,41,28,20,17,16,14,12,10,10,7,5,3,1,1,0,0,0,0,Male-Population
2736,Estimates,Guyana,,328,Country,931,1975,60,59,50,45,34,25,20,17,14,13,10,9,7,6,3,2,1,0,0,0,0,Male-Population
2737,Estimates,Guyana,,328,Country,931,1980,55,57,56,46,39,30,22,18,15,13,12,9,7,6,4,2,1,0,0,0,0,Male-Population
2738,Estimates,Guyana,,328,Country,931,1985,53,49,52,48,43,32,26,17,14,13,11,10,4,8,3,3,2,0,0,0,0,Male-Population
2739,Estimates,Guyana,,328,Country,931,1990,45,45,44,42,38,34,28,22,17,13,11,8,7,6,4,2,2,1,0,0,0,Male-Population
2740,Estimates,Guyana,,328,Country,931,1995,51,44,44,40,35,32,29,24,19,15,11,10,7,5,4,2,1,1,0,0,0,Male-Population
2741,Estimates,Guyana,,328,Country,931,2000,49,48,38,34,34,32,30,26,22,17,13,8,8,5,4,3,1,0,0,0,0,Male-Population
2742,Estimates,Guyana,,328,Country,931,2005,42,48,47,34,28,28,27,26,23,20,15,12,6,6,4,3,2,1,0,0,0,Male-Population
2743,Estimates,Guyana,,328,Country,931,2010,37,40,45,41,27,29,26,25,24,21,18,12,10,5,5,2,1,1,0,0,0,Male-Population
2744,Estimates,Guyana,,328,Country,931,2015,39,36,39,43,38,24,26,24,24,23,19,17,11,9,4,4,1,1,1,0,0,Male-Population
2745,Estimates,Guyana,,328,Country,931,2020,38,38,36,38,40,35,22,24,23,22,22,18,15,9,7,3,3,1,0,0,0,Male-Population
2746,Estimates,Paraguay,,600,Country,931,1950,137,116,100,75,66,51,40,32,26,21,17,14,10,8,5,3,1,0,0,0,0,Male-Population
2747,Estimates,Paraguay,,600,Country,931,1955,163,134,109,86,63,56,46,37,31,26,21,17,13,9,6,4,2,1,0,0,0,Male-Population
2748,Estimates,Paraguay,,600,Country,931,1960,179,159,128,95,73,54,51,44,37,31,25,21,16,11,7,4,2,1,0,0,0,Male-Population
2749,Estimates,Paraguay,,600,Country,931,1965,199,175,153,114,83,65,51,50,43,36,30,24,19,14,9,5,2,1,0,0,0,Male-Population
2750,Estimates,Paraguay,,600,Country,931,1970,217,195,170,140,103,77,65,51,50,42,36,29,22,16,11,6,3,1,0,0,0,Male-Population
2751,Estimates,Paraguay,,600,Country,931,1975,224,214,190,158,130,97,76,65,51,49,41,34,26,19,13,8,4,1,0,0,0,Male-Population
2752,Estimates,Paraguay,,600,Country,931,1980,259,221,209,179,149,126,97,77,65,51,48,40,31,23,16,9,4,1,0,0,0,Male-Population
2753,Estimates,Paraguay,,600,Country,931,1985,305,256,218,203,173,146,124,96,77,65,50,46,36,27,19,11,6,2,0,0,0,Male-Population
2754,Estimates,Paraguay,,600,Country,931,1990,337,302,254,214,196,168,143,123,96,76,63,48,43,32,22,14,7,2,1,0,0,Male-Population
2755,Estimates,Paraguay,,600,Country,931,1995,353,334,300,250,208,187,163,141,122,94,73,60,44,37,26,17,9,3,1,0,0,Male-Population
2756,Estimates,Paraguay,,600,Country,931,2000,362,350,332,298,245,198,177,157,138,119,91,70,56,39,31,20,11,4,1,0,0,Male-Population
2757,Estimates,Paraguay,,600,Country,931,2005,346,360,349,330,292,236,189,171,154,135,115,87,65,50,33,25,14,6,2,0,0,Male-Population
2758,Estimates,Paraguay,,600,Country,931,2010,351,343,357,344,322,282,225,178,163,145,126,108,80,58,42,26,17,7,2,0,0,Male-Population
2759,Estimates,Paraguay,,600,Country,931,2015,351,348,341,353,337,313,273,216,171,155,137,119,101,72,50,34,18,9,3,1,0,Male-Population
2760,Estimates,Paraguay,,600,Country,931,2020,359,349,346,337,346,328,304,263,209,164,147,130,111,91,62,41,24,10,4,1,0,Male-Population
2761,Estimates,Peru,,604,Country,931,1950,660,516,456,402,336,285,239,215,189,156,136,109,83,54,38,20,8,2,0,0,0,Male-Population
2762,Estimates,Peru,,604,Country,931,1955,803,599,504,446,388,322,274,228,205,178,144,123,94,66,39,22,8,2,0,0,0,Male-Population
2763,Estimates,Peru,,604,Country,931,1960,926,738,587,493,432,373,310,263,218,193,165,131,107,77,48,23,9,2,0,0,0,Male-Population
2764,Estimates,Peru,,604,Country,931,1965,  1 067,864,724,575,478,416,359,298,251,206,181,151,115,87,56,29,10,3,0,0,0,Male-Population
2765,Estimates,Peru,,604,Country,931,1970,  1 185,  1 005,850,711,557,460,401,346,286,239,193,166,133,95,65,35,13,3,1,0,0,Male-Population
2766,Estimates,Peru,,604,Country,931,1975,  1 306,  1 132,992,835,688,536,442,385,332,272,225,178,148,112,73,42,17,4,1,0,0,Male-Population
2767,Estimates,Peru,,604,Country,931,1980,  1 396,  1 257,  1 120,977,811,665,517,427,371,318,258,208,160,126,87,48,21,6,1,0,0,Male-Population
2768,Estimates,Peru,,604,Country,931,1985,  1 492,  1 353,  1 246,  1 099,942,777,638,496,409,355,301,239,188,138,100,60,26,8,1,0,0,Male-Population
2769,Estimates,Peru,,604,Country,931,1990,  1 584,  1 455,  1 341,  1 218,  1 051,894,739,608,472,389,335,280,217,163,112,72,35,11,2,0,0,Male-Population
2770,Estimates,Peru,,604,Country,931,1995,  1 595,  1 554,  1 443,  1 315,  1 173,  1 006,857,710,584,452,369,314,256,192,137,84,44,15,3,0,0,Male-Population
2771,Estimates,Peru,,604,Country,931,2000,  1 532,  1 574,  1 544,  1 423,  1 280,  1 136,974,832,688,564,432,349,290,229,163,104,52,20,4,1,0,Male-Population
2772,Estimates,Peru,,604,Country,931,2005,  1 496,  1 505,  1 552,  1 467,  1 322,  1 183,  1 056,914,789,651,533,404,326,263,199,134,67,25,6,1,0,Male-Population
2773,Estimates,Peru,,604,Country,931,2010,  1 526,  1 459,  1 470,  1 524,  1 375,  1 202,  1 072,965,844,740,606,495,369,297,228,160,98,34,9,1,0,Male-Population
2774,Estimates,Peru,,604,Country,931,2015,  1 430,  1 510,  1 431,  1 390,  1 402,  1 248,  1 147,  1 029,926,813,705,586,487,359,275,203,125,53,13,2,0,Male-Population
2775,Estimates,Peru,,604,Country,931,2020,  1 450,  1 309,  1 326,  1 182,  1 209,  1 361,  1 373,  1 309,  1 181,  1 048,900,758,617,501,353,244,161,71,22,4,0,Male-Population
2776,Estimates,Suriname,,740,Country,931,1950,19,13,11,10,9,8,6,6,5,4,4,3,3,2,2,1,1,0,0,0,0,Male-Population
2777,Estimates,Suriname,,740,Country,931,1955,24,18,13,11,10,9,8,6,6,5,4,4,3,2,1,1,1,0,0,0,0,Male-Population
2778,Estimates,Suriname,,740,Country,931,1960,30,23,17,12,10,10,8,7,5,6,4,4,3,2,2,1,1,0,0,0,0,Male-Population
2779,Estimates,Suriname,,740,Country,931,1965,32,27,21,15,11,10,9,8,7,5,5,4,3,3,2,1,0,0,0,0,0,Male-Population
2780,Estimates,Suriname,,740,Country,931,1970,32,31,26,20,13,9,9,9,8,6,5,5,3,3,2,1,1,0,0,0,0,Male-Population
2781,Estimates,Suriname,,740,Country,931,1975,28,31,27,21,13,10,9,9,7,6,5,4,4,3,2,1,0,0,0,0,0,Male-Population
2782,Estimates,Suriname,,740,Country,931,1980,23,25,25,24,17,12,10,9,8,7,6,5,3,3,2,1,1,0,0,0,0,Male-Population
2783,Estimates,Suriname,,740,Country,931,1985,25,20,22,22,21,15,11,9,8,8,7,6,4,3,2,1,1,0,0,0,0,Male-Population
2784,Estimates,Suriname,,740,Country,931,1990,27,24,20,22,21,20,15,11,9,8,7,7,5,4,2,2,1,0,0,0,0,Male-Population
2785,Estimates,Suriname,,740,Country,931,1995,28,27,24,20,21,21,20,14,11,9,8,7,6,4,3,2,1,0,0,0,0,Male-Population
2786,Estimates,Suriname,,740,Country,931,2000,28,26,25,22,20,21,19,19,14,10,9,7,6,5,4,2,1,0,0,0,0,Male-Population
2787,Estimates,Suriname,,740,Country,931,2005,28,27,26,24,22,19,20,18,18,13,9,8,6,5,4,3,1,0,0,0,0,Male-Population
2788,Estimates,Suriname,,740,Country,931,2010,27,27,26,25,23,21,19,20,18,17,12,9,7,5,4,3,2,1,0,0,0,Male-Population
2789,Estimates,Suriname,,740,Country,931,2015,27,27,27,26,25,23,20,18,19,17,17,12,8,6,4,3,2,1,0,0,0,Male-Population
2790,Estimates,Suriname,,740,Country,931,2020,27,27,27,26,25,24,22,20,18,19,17,16,11,7,5,3,2,1,0,0,0,Male-Population
2791,Estimates,Uruguay,,858,Country,931,1950,111,103,101,101,98,90,79,81,72,66,56,48,40,33,25,16,9,3,1,0,0,Male-Population
2792,Estimates,Uruguay,,858,Country,931,1955,118,110,103,101,100,98,89,79,79,70,63,52,42,33,25,17,9,4,1,0,0,Male-Population
2793,Estimates,Uruguay,,858,Country,931,1960,130,118,111,103,101,101,98,89,78,77,67,59,46,36,26,17,9,4,1,0,0,Male-Population
2794,Estimates,Uruguay,,858,Country,931,1965,139,129,117,110,102,99,100,97,87,75,74,62,52,39,28,18,10,4,1,0,0,Male-Population
2795,Estimates,Uruguay,,858,Country,931,1970,136,136,128,115,106,98,96,97,94,84,72,68,56,44,31,19,10,4,1,0,0,Male-Population
2796,Estimates,Uruguay,,858,Country,931,1975,140,127,132,120,103,95,89,90,91,89,79,66,61,47,35,21,11,4,1,0,0,Male-Population
2797,Estimates,Uruguay,,858,Country,931,1980,141,137,123,124,110,99,91,86,84,88,84,73,59,52,37,24,12,5,1,0,0,Male-Population
2798,Estimates,Uruguay,,858,Country,931,1985,134,143,135,118,115,107,97,89,84,80,84,78,66,50,41,26,14,6,2,0,0,Male-Population
2799,Estimates,Uruguay,,858,Country,931,1990,139,133,141,132,114,111,104,94,87,81,76,78,70,56,40,29,15,7,2,0,0,Male-Population
2800,Estimates,Uruguay,,858,Country,931,1995,143,137,131,140,130,112,109,102,92,84,78,71,70,61,45,29,18,8,3,1,0,Male-Population
2801,Estimates,Uruguay,,858,Country,931,2000,138,142,136,130,137,127,109,106,100,90,81,73,64,61,49,33,18,9,3,1,0,Male-Population
2802,Estimates,Uruguay,,858,Country,931,2005,129,134,138,131,122,126,117,102,102,97,86,76,66,56,49,37,21,9,3,1,0,Male-Population
2803,Estimates,Uruguay,,858,Country,931,2010,121,127,132,136,127,116,121,113,100,100,93,81,70,59,46,38,24,11,3,1,0,Male-Population
2804,Estimates,Uruguay,,858,Country,931,2015,121,120,126,131,133,123,112,118,111,98,97,89,76,63,50,36,25,13,4,1,0,Male-Population
2805,Estimates,Uruguay,,858,Country,931,2020,121,121,119,125,129,131,121,111,116,109,95,93,83,68,53,39,24,14,5,1,0,Male-Population
2806,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1950,516,407,336,284,241,207,177,151,128,104,80,58,41,28,17,10,4,2,0,0,0,Male-Population
2807,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1955,635,506,417,350,298,256,219,187,155,123,97,72,50,34,21,12,5,2,1,0,0,Male-Population
2808,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1960,783,620,507,419,352,300,257,219,184,148,115,88,63,42,26,14,7,3,1,0,0,Male-Population
2809,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1965,901,765,617,504,416,348,296,252,213,177,140,106,78,53,32,18,8,3,1,0,0,Male-Population
2810,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1970,996,884,761,612,499,410,342,290,245,206,167,129,95,66,41,23,11,4,1,0,0,Male-Population
2811,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1975,  1 052,982,879,756,606,493,404,336,283,237,196,156,116,81,52,29,14,5,1,0,0,Male-Population
2812,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1980,  1 168,  1 042,979,874,749,598,485,397,329,274,226,182,140,99,64,37,18,7,2,0,0,Male-Population
2813,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1985,  1 263,  1 161,  1 039,973,866,739,590,478,389,319,262,212,165,120,79,46,23,9,2,0,0,Male-Population
2814,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1990,  1 379,  1 257,  1 158,  1 034,964,855,730,582,469,379,306,246,192,142,96,57,28,11,3,1,0,Male-Population
2815,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1995,  1 405,  1 374,  1 254,  1 152,  1 022,950,843,719,571,457,364,288,224,166,114,70,36,15,4,1,0,Male-Population
2816,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2000,  1 426,  1 400,  1 371,  1 246,  1 134,  1 003,933,828,704,556,440,345,265,196,136,84,45,19,6,1,0,Male-Population
2817,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2005,  1 461,  1 422,  1 397,  1 360,  1 224,  1 109,983,915,811,686,537,418,319,235,162,101,55,25,8,2,0,Male-Population
2818,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2010,  1 483,  1 455,  1 409,  1 373,  1 323,  1 185,  1 075,953,888,782,659,510,387,282,194,121,67,30,11,3,0,Male-Population
2819,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2015,  1 469,  1 463,  1 432,  1 371,  1 321,  1 268,  1 136,  1 032,915,849,747,625,472,343,233,145,80,36,13,3,1,Male-Population
2820,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,2020,  1 203,  1 395,  1 360,  1 275,  1 055,  1 003,  1 008,953,904,822,773,677,557,404,274,168,91,43,15,4,1,Male-Population
2836,Estimates,Australia,11,36,Country,927,1950,455,358,297,282,327,344,309,316,286,251,218,198,174,127,84,51,27,11,3,1,0,Male-Population
2837,Estimates,Australia,11,36,Country,927,1955,505,478,375,312,307,364,372,327,329,291,245,205,178,147,98,57,29,11,3,0,0,Male-Population
2838,Estimates,Australia,11,36,Country,927,1960,558,525,500,392,344,340,385,385,332,330,284,231,185,150,115,66,33,12,3,0,0,Male-Population
2839,Estimates,Australia,11,36,Country,927,1965,594,579,543,518,418,370,356,394,389,330,319,268,209,157,116,78,39,14,3,0,0,Male-Population
2840,Estimates,Australia,11,36,Country,927,1970,633,642,634,564,578,468,406,376,416,400,325,303,241,182,122,76,43,16,4,1,0,Male-Population
2841,Estimates,Australia,11,36,Country,927,1975,647,637,660,628,587,587,478,417,384,407,381,309,276,210,144,83,45,18,4,1,0,Male-Population
2842,Estimates,Australia,11,36,Country,927,1980,578,660,649,664,642,609,598,476,408,375,390,359,281,243,169,101,49,20,6,1,0,Male-Population
2843,Estimates,Australia,11,36,Country,927,1985,611,601,683,666,683,664,627,620,488,413,372,378,339,254,203,125,62,23,7,1,0,Male-Population
2844,Estimates,Australia,11,36,Country,927,1990,644,645,634,710,687,712,697,655,637,496,414,364,362,309,218,154,80,30,8,1,0,Male-Population
2845,Estimates,Australia,11,36,Country,927,1995,666,662,662,651,719,691,728,710,665,633,488,401,351,331,267,170,102,41,11,2,0,Male-Population
2846,Estimates,Australia,11,36,Country,927,2000,661,704,688,668,635,722,699,769,717,663,642,478,395,330,300,221,109,55,15,2,0,Male-Population
2847,Estimates,Australia,11,36,Country,927,2005,651,686,730,716,721,664,752,725,784,722,657,628,461,372,298,250,163,63,22,3,0,Male-Population
2848,Estimates,Australia,11,36,Country,927,2010,750,697,722,775,851,842,740,808,761,787,728,646,610,443,343,255,189,100,27,5,0,Male-Population
2849,Estimates,Australia,11,36,Country,927,2015,803,787,733,764,866,901,892,792,826,775,780,713,629,567,414,302,208,120,45,7,1,Male-Population
2850,Estimates,Australia,11,36,Country,927,2020,857,841,826,777,811,910,940,922,810,832,769,767,694,602,528,366,241,137,56,12,1,Male-Population
2851,Estimates,New Zealand,,554,Country,927,1950,119,90,74,68,72,71,67,69,65,56,47,40,39,34,25,14,6,3,1,0,0,Male-Population
2852,Estimates,New Zealand,,554,Country,927,1955,130,118,93,76,71,80,78,69,70,64,56,44,37,33,26,18,9,2,1,0,0,Male-Population
2853,Estimates,New Zealand,,554,Country,927,1960,148,129,121,94,77,75,82,78,71,70,63,52,41,31,26,19,10,4,1,0,0,Male-Population
2854,Estimates,New Zealand,,554,Country,927,1965,154,149,134,124,96,83,76,84,80,71,68,60,48,36,23,16,9,4,1,0,0,Male-Population
2855,Estimates,New Zealand,,554,Country,927,1970,151,154,151,135,118,92,82,75,83,79,69,64,55,42,28,16,10,4,1,0,0,Male-Population
2856,Estimates,New Zealand,,554,Country,927,1975,154,154,162,152,131,122,101,85,80,81,78,64,60,47,33,19,9,4,1,0,0,Male-Population
2857,Estimates,New Zealand,,554,Country,927,1980,130,150,155,160,136,119,117,97,83,76,80,72,59,52,38,23,11,4,1,0,0,Male-Population
2858,Estimates,New Zealand,,554,Country,927,1985,129,131,151,154,148,130,125,118,95,82,74,74,67,52,42,27,14,5,1,0,0,Male-Population
2859,Estimates,New Zealand,,554,Country,927,1990,141,130,132,148,137,137,135,121,117,95,78,73,71,60,43,31,17,6,2,0,0,Male-Population
2860,Estimates,New Zealand,,554,Country,927,1995,153,147,135,138,142,137,147,140,128,121,94,79,69,66,53,33,20,8,2,0,0,Male-Population
